"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Average Annual Dollars per Person Spent on Medical Care","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"County","Adams","NE","31001","=""31001""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Antelope","NE","31003","=""31003""","1250","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Arthur","NE","31005","=""31005""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Banner","NE","31007","=""31007""","1280","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Blaine","NE","31009","=""31009""","1570","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Boone","NE","31011","=""31011""","1210","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Box Butte","NE","31013","=""31013""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Boyd","NE","31015","=""31015""","1450","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Brown","NE","31017","=""31017""","1330","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Buffalo","NE","31019","=""31019""","1090","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Burt","NE","31021","=""31021""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Butler","NE","31023","=""31023""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cass","NE","31025","=""31025""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cedar","NE","31027","=""31027""","1210","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Chase","NE","31029","=""31029""","1210","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cherry","NE","31031","=""31031""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cheyenne","NE","31033","=""31033""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Clay","NE","31035","=""31035""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Colfax","NE","31037","=""31037""","1000","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Cuming","NE","31039","=""31039""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Custer","NE","31041","=""31041""","1190","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dakota","NE","31043","=""31043""","950","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dawes","NE","31045","=""31045""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dawson","NE","31047","=""31047""","1030","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Deuel","NE","31049","=""31049""","1250","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dixon","NE","31051","=""31051""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dodge","NE","31053","=""31053""","1140","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Douglas","NE","31055","=""31055""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Dundy","NE","31057","=""31057""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Fillmore","NE","31059","=""31059""","1280","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Franklin","NE","31061","=""31061""","1230","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Frontier","NE","31063","=""31063""","1250","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Furnas","NE","31065","=""31065""","1290","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gage","NE","31067","=""31067""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Garden","NE","31069","=""31069""","1190","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Garfield","NE","31071","=""31071""","1290","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Gosper","NE","31073","=""31073""","1190","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Grant","NE","31075","=""31075""","1250","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Greeley","NE","31077","=""31077""","1300","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hall","NE","31079","=""31079""","1040","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hamilton","NE","31081","=""31081""","1210","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Harlan","NE","31083","=""31083""","1280","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hayes","NE","31085","=""31085""","1290","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hitchcock","NE","31087","=""31087""","1290","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Holt","NE","31089","=""31089""","1210","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Hooker","NE","31091","=""31091""","1020","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Howard","NE","31093","=""31093""","1240","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Jefferson","NE","31095","=""31095""","1240","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Johnson","NE","31097","=""31097""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kearney","NE","31099","=""31099""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Keith","NE","31101","=""31101""","1310","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Keya Paha","NE","31103","=""31103""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Kimball","NE","31105","=""31105""","1120","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Knox","NE","31107","=""31107""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lancaster","NE","31109","=""31109""","1080","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Lincoln","NE","31111","=""31111""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Logan","NE","31113","=""31113""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Loup","NE","31115","=""31115""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","McPherson","NE","31117","=""31117""","1300","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Madison","NE","31119","=""31119""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Merrick","NE","31121","=""31121""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Morrill","NE","31123","=""31123""","1110","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Nance","NE","31125","=""31125""","1240","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Nemaha","NE","31127","=""31127""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Nuckolls","NE","31129","=""31129""","1310","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Otoe","NE","31131","=""31131""","1200","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pawnee","NE","31133","=""31133""","1240","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Perkins","NE","31135","=""31135""","1230","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Phelps","NE","31137","=""31137""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Pierce","NE","31139","=""31139""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Platte","NE","31141","=""31141""","1100","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Polk","NE","31143","=""31143""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Red Willow","NE","31145","=""31145""","1170","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Richardson","NE","31147","=""31147""","1210","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Rock","NE","31149","=""31149""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Saline","NE","31151","=""31151""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sarpy","NE","31153","=""31153""","1070","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Saunders","NE","31155","=""31155""","1180","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Scotts Bluff","NE","31157","=""31157""","1050","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Seward","NE","31159","=""31159""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sheridan","NE","31161","=""31161""","1220","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sherman","NE","31163","=""31163""","1380","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Sioux","NE","31165","=""31165""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Stanton","NE","31167","=""31167""","1150","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Thayer","NE","31169","=""31169""","1250","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Thomas","NE","31171","=""31171""","1390","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Thurston","NE","31173","=""31173""","840","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Valley","NE","31175","=""31175""","1280","2022","2022","PolicyMap and Quantitative Innovations","United States"
"County","Washington","NE","31177","=""31177""","1160","2022","2022","PolicyMap and Quantitative Innovations","United States"
